index geno pheno fit children
12320763 1 0.856936 1.02167 0
12320764 2 0.889072 1.03957 4
12320765 1 -0.429947 0.977786 1
12320766 1 0.403437 1.01717 0
12320767 0 0.652085 1.03934 2
12320768 1 0.773094 1.0346 3
12320769 2 3.37168 1.16123 1
12320770 0 0.0387734 0.979868 2
12320771 0 1.50839 1.07196 1
12320772 1 0.0405241 0.999325 1
12320773 1 -0.337342 1.00109 3
12320774 1 -0.513735 0.979861 4
12320775 1 1.20994 1.06084 6
12320776 2 0.952659 1.04949 1
12320777 1 0.942608 1.05216 2
12320778 1 2.04144 1.11981 2
12320779 2 2.16306 1.10329 1
12320780 2 1.04702 1.05203 0
12320781 1 2.26612 1.09207 3
12320782 2 0.858152 1.05301 2
12320783 0 1.35325 1.06445 1
12320784 1 1.88474 1.08566 4
12320785 1 0.490664 1.03011 0
12320786 0 -1.23953 0.945371 1
12320787 1 2.04946 1.10386 3
12320788 0 -0.910907 0.951275 2
12320789 2 1.73111 1.10382 1
12320790 1 1.77987 1.09237 2
12320791 0 -0.0783456 0.98181 3
12320792 2 1.02115 1.05432 0
12320793 0 -0.674538 0.97296 4
12320794 1 2.42298 1.12075 3
12320795 0 0.0888412 1.03574 1
12320796 1 0.860968 1.04116 1
12320797 1 0.105151 1.01689 2
12320798 2 1.02124 1.05395 4
12320799 0 0.322271 1.01369 2
12320800 0 -0.762152 0.957814 2
12320801 1 -0.980379 0.957256 2
12320802 0 0.579725 1.04287 2
12320803 0 -1.4194 0.923978 3
12320804 1 0.211648 1.01668 4
12320805 1 1.30079 1.06297 2
12320806 1 1.16153 1.05038 0
12320807 2 2.29977 1.11289 2
12320808 1 1.66398 1.08018 4
12320809 0 -0.724191 0.957396 2
12320810 1 0.845461 1.02005 5
12320811 2 3.69252 1.17705 0
12320812 1 -0.261255 0.965449 1
12320813 1 0.769073 1.04169 0
12320814 1 1.58312 1.09377 3
12320815 1 2.24844 1.12497 1
12320816 2 1.31853 1.06536 0
12320817 0 -1.0228 0.93666 1
12320818 1 0.687141 1.02091 3
12320819 0 0.357487 1.0245 2
12320820 0 0.252587 1.01408 3
12320821 1 -0.47443 0.960626 3
12320822 1 0.377239 1.02588 3
12320823 1 1.75217 1.07046 1
12320824 2 1.77825 1.09406 6
12320825 0 1.17438 1.06054 1
12320826 1 0.949919 1.06066 1
12320827 0 0.551111 0.99649 0
12320828 1 1.53498 1.07041 4
12320829 1 0.778851 1.05545 3
12320830 1 0.0354349 0.985825 3
12320831 1 2.32824 1.12901 3
12320832 1 1.25841 1.05769 0
12320833 0 -0.67835 0.970133 1
12320834 2 2.25076 1.10402 1
12320835 1 3.26147 1.15313 4
12320836 1 -0.43818 0.96437 2
12320837 0 -0.245958 0.991545 1
12320838 1 1.13296 1.05183 3
12320839 1 2.10258 1.10642 2
12320840 2 2.68491 1.1338 1
12320841 1 -0.0211742 0.983834 0
12320842 1 0.464345 1.05802 3
12320843 0 0.465005 1.01222 1
12320844 2 2.62231 1.12353 3
12320845 2 1.60273 1.0814 1
12320846 0 -0.0799513 0.996098 0
12320847 0 -0.274992 0.988592 0
12320848 1 0.246841 1.01306 1
12320849 2 0.879638 1.04263 4
12320850 2 1.36278 1.05922 2
12320851 1 0.111945 1.01357 3
12320852 1 -0.272289 0.989186 2
12320853 0 -0.0160122 0.998978 2
12320854 0 -0.900841 0.950563 0
12320855 2 2.97779 1.15266 3
12320856 0 -0.444554 0.988314 2
12320857 0 0.759067 1.05522 2
12320858 1 0.35107 1.02706 1
12320859 2 4.19484 1.19 4
12320860 1 0.810873 1.04645 1
12320861 0 -2.74954 0.860271 3
12320862 1 1.38439 1.0784 0
12320863 1 1.38824 1.05771 3
12320864 2 1.57754 1.07531 3
12320865 0 -0.42726 0.971389 2
12320866 1 1.93371 1.10719 4
12320867 1 0.991628 1.05085 2
12320868 0 0.0461276 0.984618 2
12320869 2 -0.439159 0.984609 3
12320870 2 1.98277 1.12451 0
12320871 1 1.80521 1.09986 5
12320872 1 -1.07686 0.934885 2
12320873 0 0.747945 1.04518 0
12320874 2 3.01157 1.14792 2
12320875 1 2.32886 1.11331 3
12320876 1 -0.570372 0.957686 1
12320877 1 -0.151893 0.984117 4
12320878 1 -0.527595 0.972039 1
12320879 0 0.560127 1.03267 3
12320880 2 1.58035 1.07568 3
12320881 0 0.198916 1.01053 2
12320882 0 -1.64922 0.91675 4
12320883 1 0.750544 1.03927 1
12320884 2 1.46477 1.08463 1
12320885 1 -0.934266 0.9314 2
12320886 0 -1.46025 0.925462 1
12320887 2 2.86216 1.13662 1
12320888 1 1.57653 1.09293 1
12320889 1 0.576528 1.03516 3
12320890 1 2.05459 1.096 3
12320891 1 1.55238 1.06035 0
12320892 1 -1.37331 0.931923 5
12320893 0 0.116713 1.00871 2
12320894 0 1.17037 1.04839 1
12320895 2 0.704386 1.05202 2
12320896 0 -0.397914 0.985921 3
12320897 0 0.733967 1.02369 2
12320898 1 1.36338 1.07773 1
12320899 0 0.840045 1.05085 1
12320900 1 1.00109 1.04583 4
12320901 1 2.00907 1.08899 2
12320902 1 -0.482546 0.977993 1
12320903 1 1.00749 1.04555 2
12320904 1 1.63376 1.06626 3
12320905 1 0.553462 1.02532 1
12320906 2 0.875452 1.05111 3
12320907 0 -0.344811 0.99149 1
12320908 1 1.07122 1.04768 2
12320909 1 0.0360348 1.00485 2
12320910 1 1.94761 1.09188 2
12320911 1 -0.356577 0.987655 0
12320912 1 2.11021 1.1136 3
12320913 1 -0.0866809 1.01033 2
12320914 1 0.861862 1.03703 2
12320915 1 2.16034 1.10441 2
12320916 1 1.42952 1.07291 2
12320917 1 0.682624 1.04042 3
12320918 0 -0.385851 0.96771 2
12320919 1 0.859636 1.05171 3
12320920 1 0.913972 1.04379 1
12320921 0 0.941312 1.06425 3
12320922 1 0.294266 1.00867 2
12320923 2 1.05786 1.05778 2
12320924 1 0.981328 1.03619 2
12320925 0 1.36766 1.0548 2
12320926 1 1.68938 1.08336 4
12320927 1 1.52878 1.06999 2
12320928 1 -0.889283 0.946301 1
12320929 2 0.697947 1.02912 0
12320930 1 1.98027 1.08953 4
12320931 2 1.86896 1.10347 0
12320932 1 1.45364 1.08428 1
12320933 1 0.556208 1.03067 1
12320934 1 0.635515 1.01665 2
12320935 1 0.825922 1.02794 1
12320936 1 -0.252313 0.988987 2
12320937 0 0.38145 1.0237 1
12320938 1 0.963209 1.04594 3
12320939 0 1.56907 1.0955 5
12320940 0 -0.800134 0.975969 2
12320941 1 1.24455 1.07233 1
12320942 0 -2.26805 0.90166 1
12320943 1 0.0138891 1.01625 2
12320944 1 1.28857 1.05392 0
12320945 1 1.15492 1.05713 4
12320946 2 1.28516 1.05839 0
12320947 1 0.208871 1.00414 3
12320948 0 -1.75538 0.91336 1
12320949 1 3.55248 1.17784 4
12320950 0 0.672864 1.03112 3
12320951 2 0.557896 1.02753 3
12320952 0 0.539268 1.01035 5
12320953 0 0.430659 1.0108 3
12320954 2 3.19811 1.17532 5
12320955 0 -0.275879 1.00579 3
12320956 2 2.22067 1.10301 4
12320957 1 1.81797 1.0972 0
12320958 1 1.84349 1.08468 2
12320959 2 2.03691 1.10391 1
12320960 1 -0.115657 1.01237 3
12320961 0 -1.81054 0.893756 3
12320962 1 -0.570581 0.982408 2
12320963 2 2.29686 1.11612 1
12320964 1 1.61525 1.07813 2
12320965 1 2.52649 1.11581 3
12320966 0 0.144504 1.00696 1
12320967 1 1.99557 1.10353 2
12320968 1 0.582039 1.02974 2
12320969 2 2.00599 1.09845 0
12320970 1 0.41852 1.03325 0
12320971 0 0.869153 1.04557 5
12320972 1 0.118396 1.00544 3
12320973 1 1.46045 1.07155 2
12320974 2 1.61665 1.096 2
12320975 0 -0.836597 0.9654 3
12320976 2 3.17244 1.15648 5
12320977 0 1.23733 1.06239 3
12320978 1 1.65917 1.06599 0
12320979 2 0.642101 1.02331 1
12320980 1 1.11311 1.08442 2
12320981 2 1.38887 1.08728 3
12320982 1 0.95863 1.05189 1
12320983 1 -0.0526155 0.981472 0
12320984 1 0.427627 1.0237 2
12320985 1 -1.01136 0.944236 2
12320986 0 -0.921149 0.939756 1
12320987 1 0.633288 1.04229 2
12320988 0 0.325324 1.00439 1
12320989 1 0.260848 0.9995 1
12320990 1 -0.249709 0.96593 2
12320991 1 2.63484 1.1292 4
12320992 0 -0.187569 0.980484 3
12320993 0 3.77017 1.18779 3
12320994 1 -0.54936 0.951823 1
12320995 0 1.9146 1.09601 4
12320996 2 1.63776 1.08472 4
12320997 0 -1.28914 0.935583 1
12320998 1 0.596999 1.02794 2
12320999 1 -0.139788 0.985907 5
12321000 1 3.04374 1.14988 3
12321001 2 2.47526 1.11762 3
12321002 2 2.25784 1.11791 2
12321003 0 1.14704 1.04346 4
12321004 1 -0.924377 0.967005 2
12321005 1 0.997374 1.04206 3
12321006 1 1.11716 1.0689 4
12321007 0 0.574586 1.02478 2
12321008 1 1.68232 1.08886 4
12321009 1 1.14533 1.07427 4
12321010 1 0.595764 1.02317 2
12321011 1 0.0795269 0.999932 0
12321012 2 1.71124 1.10283 0
12321013 0 0.776199 1.03764 3
12321014 2 2.34858 1.10806 5
12321015 1 0.690655 1.04383 2
12321016 1 1.34094 1.07797 1
12321017 1 1.65703 1.08281 0
12321018 1 1.64796 1.08774 4
12321019 0 0.312557 1.00947 1
12321020 2 1.75646 1.08087 4
12321021 1 1.77062 1.07192 3
12321022 1 2.37597 1.12679 4
12321023 1 1.45914 1.06094 3
12321024 1 1.58633 1.07924 2
12321025 1 0.7156 1.03299 2
12321026 1 2.14989 1.10571 2
12321027 2 1.5478 1.08746 1
12321028 1 2.03318 1.09958 3
12321029 1 0.540438 1.01809 1
12321030 1 1.92424 1.08305 1
12321031 1 1.6187 1.07311 3
12321032 0 0.727088 1.0526 2
12321033 0 1.0956 1.05994 1
12321034 0 1.1583 1.06626 2
12321035 1 0.862383 1.02188 3
12321036 0 0.526238 1.01848 2
12321037 1 2.29498 1.11298 0
12321038 0 -1.16938 0.935789 2
12321039 1 1.79503 1.07966 1
12321040 2 1.59338 1.07151 1
12321041 1 1.07801 1.05421 1
12321042 2 0.815641 1.03479 2
12321043 2 1.53313 1.07357 1
12321044 2 0.524477 1.03244 3
12321045 1 0.412881 1.02396 0
12321046 0 1.62828 1.064 1
12321047 1 0.826962 1.03194 1
12321048 0 0.731081 1.03103 2
12321049 1 3.13998 1.16062 2
12321050 2 1.71904 1.09131 3
12321051 0 -1.52551 0.922524 2
12321052 1 1.03959 1.05924 5
12321053 0 -0.058208 1.01259 3
12321054 1 1.39284 1.07103 4
12321055 1 1.17003 1.03421 5
12321056 1 1.43076 1.06949 3
12321057 2 0.345782 1.01953 1
12321058 0 -0.21267 0.99525 0
12321059 2 1.59967 1.08411 1
12321060 1 0.246628 1.02024 7
12321061 2 2.17138 1.10339 0
12321062 0 -0.95986 0.981402 1
12321063 2 1.13354 1.03603 3
12321064 0 -0.677821 0.962808 3
12321065 1 2.05621 1.11079 1
12321066 2 0.739807 1.03101 2
12321067 0 0.545723 1.03507 3
12321068 0 0.729226 1.0387 0
12321069 2 1.12568 1.0443 0
12321070 1 1.86016 1.08441 1
12321071 0 -0.0683628 0.998385 2
12321072 1 0.942187 1.04527 2
12321073 2 1.1165 1.05086 4
12321074 2 1.61089 1.0704 0
12321075 1 1.15715 1.06577 3
12321076 1 1.11425 1.04682 2
12321077 2 1.53546 1.07752 4
12321078 1 1.24016 1.055 4
12321079 0 0.750314 1.03 2
12321080 0 -0.100296 0.990612 1
12321081 1 1.07765 1.0482 1
12321082 1 0.0719027 1.00738 3
12321083 0 -0.430098 0.984504 0
12321084 1 1.6196 1.07994 1
12321085 0 -0.922819 0.941466 0
12321086 1 0.282696 1.01968 1
12321087 1 1.75191 1.08362 0
12321088 0 0.530669 1.04063 2
12321089 0 0.0590912 1.01383 6
12321090 1 0.944729 1.03248 3
12321091 1 -0.0439965 0.99799 0
12321092 2 2.59083 1.13746 2
12321093 1 0.0426653 0.99554 1
12321094 0 0.119244 1.00407 3
12321095 1 0.69504 1.00614 3
12321096 1 0.477456 1.04199 1
12321097 0 0.00672822 1.00404 2
12321098 1 0.365799 1.02397 3
12321099 1 1.77578 1.09081 1
12321100 0 -0.326734 0.993207 4
12321101 2 3.73559 1.17252 2
12321102 0 -1.71122 0.914368 3
12321103 2 2.47897 1.12663 5
12321104 1 0.729838 1.03447 1
12321105 1 -0.42552 0.984576 2
12321106 0 -0.956355 0.932795 1
12321107 0 0.284688 1.02948 1
12321108 1 1.32821 1.07191 0
12321109 1 1.3591 1.05514 4
12321110 2 -0.213173 1.01195 1
12321111 2 1.88622 1.09924 0
12321112 2 0.364728 1.0109 4
12321113 1 1.86522 1.09361 6
12321114 1 1.43295 1.07244 1
12321115 2 2.27609 1.12278 5
12321116 2 2.39509 1.12422 3
12321117 1 0.706321 1.04728 2
12321118 0 -1.0624 0.941571 2
12321119 1 0.822452 1.04987 5
12321120 1 1.07149 1.04796 3
12321121 1 -0.349975 0.979679 0
12321122 1 1.39714 1.06464 1
12321123 1 0.515629 1.01985 4
12321124 0 0.820935 1.04378 2
12321125 1 1.14636 1.05882 7
12321126 0 0.49263 1.03042 0
12321127 1 0.959495 1.0465 0
12321128 2 2.80797 1.12098 1
12321129 0 0.808824 1.03477 0
12321130 0 0.181929 0.99564 2
12321131 1 0.05525 1.01373 1
12321132 1 0.471906 1.02883 3
12321133 1 0.149834 1.01512 5
12321134 1 2.54955 1.12943 1
12321135 0 0.291669 1.01512 3
12321136 2 1.69735 1.09125 4
12321137 2 1.90321 1.10165 0
12321138 2 2.25327 1.12042 3
12321139 1 1.76043 1.10049 1
12321140 1 1.17991 1.07554 2
12321141 1 0.319336 1.0273 0
12321142 1 0.213533 1.01386 0
12321143 1 0.950752 1.06029 2
12321144 0 0.61449 1.03305 3
12321145 1 0.437318 1.01325 1
12321146 0 -0.076133 0.994393 3
12321147 1 -0.301855 0.991596 5
12321148 1 1.78604 1.08676 4
12321149 2 1.76751 1.09661 2
12321150 1 1.71699 1.08732 3
12321151 2 1.88019 1.09815 0
12321152 1 0.358837 1.01637 3
12321153 1 1.99533 1.08001 1
12321154 1 1.08293 1.05073 1
12321155 0 0.726048 1.03917 1
12321156 1 1.12118 1.07238 1
12321157 1 0.49241 1.02158 3
12321158 1 1.31518 1.0589 0
12321159 1 -0.587115 0.954772 1
12321160 0 -0.180191 0.98298 0
12321161 0 -0.161475 0.985972 1
12321162 1 -0.774898 0.966985 4
12321163 1 0.822189 1.03261 2
12321164 1 1.07577 1.06398 2
12321165 0 -0.463774 0.990959 3
12321166 1 1.16324 1.05834 2
12321167 2 2.95584 1.12145 2
12321168 0 0.716821 1.02848 2
12321169 0 -0.63578 0.974411 1
12321170 1 1.48932 1.06826 3
12321171 1 1.39677 1.07193 4
12321172 1 -0.536114 0.984766 0
12321173 0 -0.0978847 1.00207 3
12321174 1 1.30109 1.06658 1
12321175 1 -0.256399 0.990911 6
12321176 1 2.2988 1.12422 3
12321177 0 -0.341759 0.987275 1
12321178 2 3.44746 1.15363 0
12321179 1 1.80196 1.08747 2
12321180 0 -0.500308 0.964694 1
12321181 0 -0.862858 0.983323 2
12321182 2 2.2927 1.11098 1
12321183 1 0.280144 1.01806 1
12321184 0 0.514407 1.02088 3
12321185 1 -0.301067 0.999475 1
12321186 1 1.06694 1.07523 3
12321187 2 1.8892 1.09771 0
12321188 0 0.17895 0.997002 1
12321189 1 2.02335 1.08116 5
12321190 1 1.1942 1.05482 4
12321191 1 0.665569 1.03929 1
12321192 1 2.55516 1.12631 5
12321193 0 -0.867117 0.951313 0
12321194 0 1.64982 1.08321 2
12321195 0 -0.0886729 0.974878 2
12321196 1 1.72465 1.1015 4
12321197 0 0.920641 1.05414 2
12321198 2 2.45326 1.11915 2
12321199 1 1.98758 1.0937 5
12321200 1 0.824014 1.06597 2
12321201 0 -1.59123 0.941713 1
12321202 0 -1.09967 0.928248 4
12321203 1 0.124793 1.00965 4
12321204 0 0.291943 1.03814 3
12321205 1 -0.412674 0.990262 2
12321206 2 1.98771 1.09859 0
12321207 2 2.07438 1.09032 1
12321208 1 -0.125009 0.997096 5
12321209 2 1.39273 1.06394 1
12321210 1 -0.473136 0.995558 0
12321211 2 2.83548 1.13748 4
12321212 1 0.662508 1.04654 2
12321213 1 0.741558 1.02932 0
12321214 2 0.72471 1.01697 0
12321215 0 -0.957171 0.952292 6
12321216 1 1.77153 1.08599 4
12321217 2 1.40418 1.07586 1
12321218 2 3.48776 1.15763 2
12321219 0 -0.405914 0.98985 1
12321220 1 1.10587 1.0343 5
12321221 2 3.12408 1.16317 3
12321222 2 2.19464 1.10578 1
12321223 0 -0.0670149 1.00375 6
12321224 1 1.01964 1.05806 1
12321225 1 1.7101 1.08756 2
12321226 1 0.986383 1.05824 3
12321227 1 -0.483999 0.963962 2
12321228 0 0.181079 1.00002 3
12321229 1 -0.0697947 1.01403 1
12321230 1 0.556913 1.02191 2
12321231 1 0.808533 1.03344 2
12321232 1 -1.20239 0.955709 4
12321233 1 0.285199 1.01441 5
12321234 2 0.83206 1.01869 4
12321235 1 2.81719 1.14552 2
12321236 1 -0.981633 0.965791 2
12321237 1 0.0251178 1.01731 1
12321238 1 1.89514 1.09153 1
12321239 0 0.549296 1.03314 1
12321240 1 1.0776 1.0551 5
12321241 1 1.18321 1.05273 3
12321242 0 -0.770642 0.950351 1
12321243 1 3.55934 1.16581 3
12321244 0 1.23894 1.06106 0
12321245 1 -0.938351 0.961715 2
12321246 1 2.36622 1.12598 3
12321247 2 2.22676 1.11533 3
12321248 1 0.963463 1.05275 2
12321249 1 2.114 1.1203 2
12321250 2 2.49347 1.12233 1
12321251 1 0.993751 1.06287 2
12321252 1 0.869727 1.03184 3
12321253 1 1.48546 1.07512 1
12321254 0 0.502702 1.03657 4
12321255 1 1.42671 1.06602 6
12321256 0 -0.396913 0.994912 1
12321257 1 -1.40377 0.94295 2
12321258 1 1.1397 1.0567 1
12321259 0 -0.342742 0.980826 0
12321260 1 1.27598 1.05133 2
12321261 0 -1.2597 0.921721 0
12321262 1 -0.303179 0.981329 3
12321263 2 0.939256 1.0397 1
12321264 1 0.547508 1.01938 3
12321265 2 1.91064 1.0996 1
12321266 0 0.128644 1.01673 3
12321267 1 0.936889 1.04162 2
12321268 1 0.332863 1.02464 2
12321269 0 -1.76533 0.936988 0
12321270 2 3.79777 1.18683 1
12321271 1 -1.64936 0.933377 1
12321272 1 0.528964 1.0301 5
12321273 2 2.79247 1.1382 3
12321274 1 0.0288655 0.996557 0
12321275 1 1.22885 1.04638 2
12321276 1 2.16803 1.10612 2
12321277 1 -0.419382 0.996681 1
12321278 1 1.4336 1.08068 1
12321279 0 0.11825 1.01669 3
12321280 1 0.083906 1.00046 2
12321281 1 -0.705744 0.964518 0
12321282 1 1.73301 1.10443 3
12321283 2 1.8654 1.08845 1
12321284 1 0.463187 1.01626 2
12321285 2 2.13307 1.1174 1
12321286 2 2.91863 1.16856 3
12321287 0 -0.330702 0.989554 1
12321288 1 1.40391 1.07567 4
12321289 1 1.58419 1.09397 2
12321290 1 1.26076 1.06971 2
12321291 1 0.863682 1.05267 3
12321292 1 1.94426 1.11436 4
12321293 0 0.915492 1.05633 1
12321294 0 0.605165 1.03886 0
12321295 0 0.846083 1.04685 2
12321296 1 1.07586 1.05785 0
12321297 0 -0.360901 0.966446 2
12321298 2 2.76305 1.12599 0
12321299 2 0.712085 1.05046 1
12321300 1 0.523683 1.01377 1
12321301 1 0.962508 1.0407 5
12321302 2 1.49451 1.05846 1
12321303 2 2.4299 1.1239 0
12321304 1 -0.900263 0.966342 5
12321305 2 2.30633 1.13049 5
12321306 1 -0.858801 0.972116 3
12321307 1 2.00575 1.08769 1
12321308 0 0.512103 1.00995 1
12321309 0 0.255705 1.00181 1
12321310 1 1.27855 1.0646 2
12321311 1 1.22464 1.05513 1
12321312 1 2.28278 1.11355 5
12321313 0 -1.35074 0.941482 2
12321314 1 4.00427 1.21714 2
12321315 0 0.759563 1.02593 1
12321316 1 2.36205 1.13939 1
12321317 1 0.792585 1.03439 4
12321318 0 0.19249 1.0121 5
12321319 1 0.834233 1.03528 1
12321320 1 1.56395 1.09907 1
12321321 0 0.336856 0.998832 2
12321322 1 1.59191 1.08116 1
12321323 1 1.6138 1.08483 1
12321324 0 0.480736 1.02249 1
12321325 1 1.49533 1.07819 1
12321326 0 0.679149 1.03699 4
12321327 1 0.557821 1.01801 2
12321328 0 -0.868589 0.942854 1
12321329 1 0.186384 0.999099 0
12321330 0 -1.37728 0.933703 2
12321331 1 1.1387 1.05106 2
12321332 1 0.874993 1.02417 2
12321333 1 1.57227 1.08144 0
12321334 1 1.52135 1.07614 3
12321335 0 0.340582 1.01943 0
12321336 0 1.0523 1.04727 2
12321337 0 -0.588209 0.959123 3
12321338 1 0.629487 1.03456 3
12321339 1 1.49591 1.06112 3
12321340 2 1.79041 1.0847 1
12321341 1 -0.551616 0.960277 3
12321342 0 -0.701351 0.96935 4
12321343 1 0.739382 1.04411 2
12321344 1 3.55237 1.17722 0
12321345 0 0.12608 1.02765 0
12321346 1 -0.0349262 0.99049 3
12321347 1 1.54579 1.05747 3
12321348 1 0.702898 1.03933 0
12321349 1 1.07587 1.06826 3
12321350 1 1.74282 1.10393 0
12321351 0 0.762901 1.04086 0
12321352 2 1.3937 1.07873 3
12321353 1 2.10511 1.11205 5
12321354 1 -0.665891 0.958086 1
12321355 1 0.14519 1.01367 5
12321356 0 -0.454959 0.982644 0
12321357 2 1.3376 1.06404 1
12321358 2 2.36719 1.13333 2
12321359 1 1.24483 1.05605 0
12321360 2 3.07351 1.16073 5
12321361 0 -0.240704 1.00149 0
12321362 0 0.796434 1.01854 1
12321363 0 -2.24822 0.885498 1
12321364 0 0.0950444 1.01848 0
12321365 2 2.40323 1.11447 4
12321366 1 1.95849 1.09839 2
12321367 2 3.04303 1.15917 1
12321368 2 0.937276 1.04473 1
12321369 1 2.85167 1.14758 1
12321370 0 0.630479 1.01573 3
12321371 0 0.804575 1.03436 2
12321372 2 2.24838 1.12039 0
12321373 1 0.728781 1.05086 4
12321374 1 1.44463 1.08262 1
12321375 2 3.49266 1.18414 1
12321376 0 0.876568 1.06136 0
12321377 2 1.23388 1.03973 3
12321378 0 -0.11886 0.994234 1
12321379 1 0.441155 1.02428 2
12321380 2 3.76154 1.19248 4
12321381 1 0.557956 1.01999 0
12321382 0 0.961108 1.03105 1
12321383 0 -2.28779 0.885479 3
12321384 0 -3.15984 0.837006 4
12321385 1 2.14739 1.10733 7
12321386 1 0.252508 1.01158 4
12321387 2 2.10973 1.11401 3
12321388 1 1.03029 1.0653 2
12321389 1 -0.338628 0.986165 1
12321390 0 -0.15149 0.993591 2
12321391 0 -1.35469 0.929676 2
12321392 1 -0.57684 0.961953 1
12321393 0 -1.2307 0.935104 4
12321394 1 0.432647 1.02823 4
12321395 0 -1.56511 0.932121 3
12321396 1 1.43834 1.08492 0
12321397 0 -1.5293 0.911978 1
12321398 0 -0.86877 0.953642 3
12321399 1 1.6164 1.08636 2
12321400 1 -0.624912 0.974266 1
12321401 0 1.32127 1.07222 0
12321402 2 3.35031 1.17325 7
12321403 2 1.6312 1.07872 2
12321404 1 0.886877 1.04619 2
12321405 1 0.684549 1.03494 1
12321406 1 -0.782673 0.949067 0
12321407 1 1.4992 1.07116 2
12321408 1 2.49578 1.123 0
12321409 0 0.505463 1.00914 3
12321410 0 0.169383 1.00121 2
12321411 2 2.66593 1.13784 2
12321412 1 2.89283 1.1475 5
12321413 2 2.34583 1.14748 0
12321414 2 3.13409 1.14962 2
12321415 0 -0.755153 0.964905 2
12321416 2 0.730877 1.02953 2
12321417 0 -1.39839 0.912312 1
12321418 0 0.0221234 1.01306 1
12321419 1 1.95991 1.10089 3
12321420 0 0.726464 1.04215 3
12321421 0 0.793568 1.0294 2
12321422 2 0.961058 1.04263 2
12321423 1 -0.7682 0.954319 2
12321424 1 -0.494602 0.970378 2
12321425 1 0.410544 1.02128 3
12321426 0 0.596924 1.04365 1
12321427 0 1.25067 1.06369 3
12321428 0 -0.75598 0.960801 3
12321429 0 -0.35281 1.00436 0
12321430 1 -0.035338 0.993155 2
12321431 1 3.73817 1.17865 4
12321432 2 1.94989 1.09314 3
12321433 2 1.58563 1.08549 4
12321434 0 0.37708 1.02668 2
12321435 0 -0.958535 0.961675 3
12321436 1 -0.00788005 0.986099 2
12321437 1 1.47361 1.08845 4
12321438 0 -1.57744 0.939468 0
12321439 1 0.969714 1.04207 2
12321440 1 1.3112 1.04198 0
12321441 1 1.34549 1.07002 2
12321442 1 0.340248 1.00836 3
12321443 1 -0.471607 0.977361 3
12321444 1 0.989444 1.05452 0
12321445 0 -1.5478 0.909796 6
12321446 0 -1.42521 0.930549 1
12321447 1 1.06025 1.04922 3
12321448 0 -0.143566 1.00833 5
12321449 1 0.930421 1.06018 1
12321450 0 1.97969 1.10676 0
12321451 1 0.0566195 1.00644 2
12321452 1 1.67439 1.07895 2
12321453 2 1.05956 1.05063 2
12321454 1 1.00299 1.04141 4
12321455 1 0.168499 1.01165 1
12321456 1 0.00189212 0.998812 4
12321457 1 -0.411189 0.981008 1
12321458 0 0.555534 1.04917 2
12321459 1 1.81329 1.09439 4
12321460 1 0.923129 1.04127 1
12321461 1 1.24103 1.06803 2
12321462 0 -2.19283 0.888058 2
12321463 1 1.44228 1.07105 6
12321464 1 2.85272 1.13758 2
12321465 2 1.07747 1.03456 1
12321466 0 0.329195 1.00326 3
12321467 1 1.39722 1.08275 2
12321468 1 0.614208 1.02292 1
12321469 0 0.28084 1.03359 4
12321470 0 -0.593025 0.961508 1
12321471 2 3.62795 1.17495 2
12321472 1 1.76483 1.11471 0
12321473 0 1.23117 1.05892 3
12321474 0 1.61467 1.09703 1
12321475 0 -1.9188 0.909744 3
12321476 1 2.52634 1.13616 0
12321477 0 1.85901 1.10715 2
12321478 1 0.821119 1.0392 5
12321479 2 4.00536 1.19433 3
12321480 1 2.18961 1.09705 3
12321481 2 2.41469 1.10987 6
12321482 0 -0.818085 0.968834 3
12321483 0 -0.301603 0.996375 4
12321484 1 0.236158 1.0057 4
12321485 2 2.28364 1.11215 0
12321486 1 -0.025265 0.988593 1
12321487 1 -0.596122 0.977602 4
12321488 0 1.25232 1.0554 0
12321489 1 0.248613 1.0041 5
12321490 0 -0.0186562 0.998675 2
12321491 1 0.969694 1.04619 3
12321492 1 0.815156 1.02855 5
12321493 0 -1.32975 0.925893 2
12321494 1 1.19217 1.058 1
12321495 0 1.08743 1.03919 0
12321496 1 0.2578 1.00618 3
12321497 2 1.04353 1.04179 2
12321498 1 0.406155 1.02401 2
12321499 1 0.944755 1.05138 1
12321500 0 2.23081 1.09284 3
12321501 1 1.72536 1.07493 2
12321502 1 -0.191056 0.988665 1
12321503 0 0.61286 1.02704 2
12321504 1 0.294148 1.01865 2
12321505 0 2.1098 1.11162 3
12321506 1 0.532338 1.02524 1
12321507 0 -0.213576 0.988075 4
12321508 0 0.621444 1.01877 2
12321509 0 0.84283 1.05602 4
